	Protein1	Protein2	spearman_erythrocyte	Spearman_all	Pearson_all
1587	Q8IIM8	Q8IM10	-0.07142857142857144	0.4446640316205534	0.9060476258416631
1588	Q8IAX5	Q8IDK7	0.6666666666666669	0.8221343873517787	0.9628495351787235
1589	C6KT25	Q8I0V2	0.7857142857142858	0.8092885375494071	0.8273667791203116
1590	Q8IBV7	Q8IFM9	0.30952380952380953	0.7480237154150197	0.9753829454346581
1591	Q8I2F2	Q8I492	-0.261904761904762	-0.12944664031620554	-0.0201452357428675
1592	O97247	Q8II43	0.9761904761904763	0.9090909090909092	0.9790957210633033
1593	C6KST5	Q8I5C4	0.9761904761904763	0.9357707509881423	0.9888207910660909
1594	Q8I3Q7	Q8IIT3	0.6190476190476191	0.7964426877470356	0.9566830264178678
1595	P50250	Q8IKT2	0.9761904761904763	0.9466403162055337	0.9939883486271722
1596	Q6ZMA7	Q8IIV2	-0.880952380952381	0.5741106719367589	0.7663489757420262
1597	Q8II24	Q8ILK3	0.9047619047619048	0.8814229249011858	0.8577530405367799
1598	O77381	Q8IDB0	1.0	0.9446640316205533	0.9978084625181181
1599	Q8IIA2	Q8IJC6	0.8571428571428572	0.8122529644268776	0.9910338719145485
1600	C6KT19	Q8IDR9	-0.4761904761904762	-0.06324110671936758	0.7316152742196125
1601	Q8IFM9	Q8IJ76	0.4285714285714286	0.5266798418972332	0.9080656303250101
1602	Q8IC01	Q8IIJ6	0.0	0.2015810276679842	0.5979840202192367
1603	Q8IC01	Q8IDE7	0.9047619047619048	0.9268774703557312	0.961183646311917
1604	Q8IB24	Q8IM10	0.9761904761904763	0.7490118577075098	0.9894691149263044
1605	C0H5H0	Q8IDK7	0.07142857142857144	0.4446640316205534	0.6434691807791877
1606	O97282	Q8IJN9	0.7142857142857144	0.7974308300395258	0.968085845673275
1607	Q8I2G1	Q8I544	0.8571428571428572	0.4614624505928854	0.10650616409247946
1608	Q8IL02	Q8ILI2	0.7380952380952381	0.7302371541501976	0.9329057572147956
1609	Q8IDR9	Q8II61	0.9285714285714287	0.7816205533596838	0.9744517708373006
1610	Q8IBV7	Q8IIV1	0.6904761904761906	0.8606719367588934	0.9481642823009178
1611	Q8I0U7	Q8IAR3	0.9523809523809524	0.9051383399209486	0.9800914424859585
1612	Q8I2X3	Q8IBN4	-0.4047619047619048	0.22430830039525693	0.21815552740068977
1613	Q8ILA1	Q8ILP3	0.9523809523809524	0.6739130434782609	0.2717428108942034
1614	O97247	Q7KQL5	-0.023809523809523815	0.3685770750988142	0.7003332015090089
1615	O97313	Q8ILL2	0.9285714285714287	0.9693675889328063	0.9902520501419708
1616	Q8IIU8	Q9TY99	0.4523809523809524	0.7717391304347826	0.5952030924414622
1617	Q8I603	Q8IET7	0.8095238095238096	0.8972332015810277	0.9632327686979796
1618	C0H4C7	Q8I6T3	0.9047619047619048	0.7697628458498025	0.9589443814132247
1619	Q8I1V1	Q8ILE3	0.7142857142857144	0.5790513833992095	0.8633115181821709
1620	Q8IAR6	Q8IJM0	0.9523809523809524	0.9169960474308301	0.9948597527005747
1621	C6KTA4	Q8IJI7	0.9047619047619048	0.6719367588932806	0.9640791713052698
1622	A0A5K1K7U1	Q8IBI3	0.9523809523809524	0.9298418972332017	0.9847114086900322
1623	Q8IAX5	Q8IAX8	0.7857142857142858	0.9219367588932808	0.988796887570703
1624	Q8IDR9	Q8IIU8	0.9047619047619048	0.7460474308300395	0.9724355333799682
1625	C0H5H0	C0H5I7	0.023809523809523815	0.2440711462450593	0.5067149065985548
1626	Q7K6A9	Q8I261	0.9761904761904763	0.9565217391304348	0.998441000063745
1627	Q8IDJ8	Q8IDK7	0.6190476190476191	0.7816205533596838	0.9783869637955324
1628	Q7KQL5	Q8IFP2	-0.7619047619047621	-0.06027667984189724	0.6995639343710641
1629	C6KT34	O96220	0.4285714285714286	0.5266798418972332	0.7137989440474579
1630	C0H5I7	Q8IBI3	0.28571428571428575	0.4990118577075099	0.7628775325947543
1631	C6S3I6	Q8II42	0.9047619047619048	0.9824561703436616	0.9792202493305255
1632	O97313	Q8IE84	0.5952380952380953	0.7707509881422924	0.8900981312727905
1633	C0H5C2	O77381	0.9285714285714287	0.91600790513834	0.9946112393652021
1634	C6KST5	O97282	0.9761904761904763	0.9752964426877472	0.9949795494995499
1635	Q8I0P6	Q8ILL3	0.9047619047619048	0.8349802371541503	0.993522578613491
1636	Q7KQL5	Q8IC05	0.04761904761904763	0.3112648221343874	0.6792023872147004
1637	Q8I487	Q8IB24	-0.2142857142857143	-0.14031620553359686	-0.10706580223887233
1638	Q8I623	Q8IAX5	-0.5476190476190477	-0.0691699604743083	0.702295571832837
1639	Q8I2I2	Q8I3N3	0.9761904761904763	0.9100790513833993	0.9937866690635592
1640	Q8II71	Q8IJA0	0.9761904761904763	0.9446640316205533	0.9939573766021477
1641	A0A5K1K8Y8	Q8IAX8	0.8571428571428572	0.8893280632411068	0.9752486831735667
1642	C0H4U4	Q8I2W3	-0.3333333333333334	0.5879446640316206	0.3640807026051814
1643	C0H5C2	Q8IB24	0.6190476190476191	0.7411067193675891	0.9655915543084905
1644	Q8I0P6	Q8IL58	0.8095238095238096	0.6561264822134387	0.9239891937930712
1645	C6KT23	Q8IL58	0.7142857142857144	0.8399209486166009	0.9605351943787843
1646	Q8IBS3	Q8IJN9	0.19047619047619052	0.7776679841897233	0.7612069035964284
1647	Q8I2H3	Q8IDS0	0.2380952380952381	0.39624505928853754	0.9772718200343473
1648	Q8IET7	Q8IKM5	1.0	0.7529644268774704	0.9483407497196765
1649	Q8I2X4	Q8III6	0.5476190476190477	0.6027667984189723	0.4467652828942177
1650	Q8IB24	Q8IET7	0.9047619047619048	0.7776679841897233	0.9422739801314055
1651	Q8I5C4	Q8I6T3	0.4285714285714286	0.7944664031620554	0.786802615682137
1652	O97313	Q8IKV8	0.2380952380952381	0.5	0.8437933171299243
1653	C6KTA3	Q8ILA4	0.023809523809523815	0.8013833992094862	0.8066213651981866
1654	O97282	Q8IBR6	0.7857142857142858	0.8646245059288538	0.9352378207627221
1655	Q6ZMA7	Q8IIF0	0.19047619047619052	0.3843873517786562	0.8186138040943081
1656	Q8IEU2	Q8IL75	0.9761904761904763	0.8794466403162056	0.9609849253970133
1657	C6KST5	Q8I6T3	0.4047619047619048	0.757905138339921	0.7738538195157346
1658	Q8I3T8	Q8IFP2	0.9047619047619048	0.758893280632411	0.9308293378090217
1659	A0A143ZY58	Q8IIM8	-0.523809523809524	0.43577075098814233	0.9155392732147474
1660	O96220	Q8IJT1	0.38095238095238104	0.6403162055335968	0.6216308888693406
1661	Q8I0U7	Q8IBI3	0.9285714285714287	0.8962450592885376	0.9781516007434509
1662	Q6ZLZ9	Q8IKT2	0.5714285714285715	0.5316205533596838	0.9449224768013356
1663	Q8I0P6	Q8ILL2	0.8571428571428572	0.6857707509881423	0.9684968500687808
1664	O96221	Q8I5B3	0.7142857142857144	0.6788537549407114	0.9913710724464051
1665	Q76NM6	Q8I0V2	0.3333333333333334	0.6976284584980238	0.9380083255940264
1666	Q8IJ34	Q8IKH8	0.880952380952381	0.9258893280632412	0.9730083972227941
1667	Q8IJN9	Q8IJW0	0.7619047619047621	0.7895256916996048	0.6069106195002577
1668	Q8IKS0	Q8IKW0	0.2142857142857143	0.8675889328063242	0.33289542664274063
1669	Q8IAX5	Q8IJN7	0.6190476190476191	0.9476284584980237	0.9180756310013514
1670	Q8IDK7	Q8IL94	-0.7142857142857144	-0.1274703557312253	0.6627290557329316
1671	Q8I5C4	Q8II43	0.9761904761904763	0.958498023715415	0.9900135031023091
1672	A0A144A3N9	K7NTP5	0.6666666666666669	0.8903162055335968	0.8835647001476796
1673	Q8IIA2	Q8IIB4	0.8571428571428572	0.6245059288537549	0.9692531933731606
1674	Q7KQL9	Q8IJN9	0.523809523809524	0.5731225296442688	0.8759765847490887
1675	O97249	Q8IKX4	0.19047619047619052	0.34584980237154156	0.8618834704357026
1676	C6KST5	Q8II43	0.9523809523809524	0.941699604743083	0.9973503540630297
1677	Q8II61	Q8ILS7	0.38095238095238104	0.6373517786561265	0.9603553098705823
1678	K7NTP5	Q8I0V2	-0.7142857142857144	-0.08300395256916995	0.6091735352982413
1679	Q8IIA2	Q8IKW5	0.9047619047619048	0.9693675889328063	0.9751535603704305
1680	Q8IC43	Q8IM52	-0.14285714285714288	0.2495675885430328	0.36330645633739683
1681	Q8I2F2	Q8I2F4	0.9523809523809524	0.8754940711462451	0.566233651410167
1682	Q8IDB0	Q8IL58	0.8571428571428572	0.790513833992095	0.939505243544388
1683	Q8I323	Q8IKM5	0.2380952380952381	0.34189723320158105	0.8013415696713986
1684	C6KT25	K7NTP5	-0.7142857142857144	-0.34584980237154156	0.19353666572011263
1685	Q8II24	Q8IKM5	0.880952380952381	0.6877470355731226	0.9373729791074495
1686	Q8IC43	Q8ILL3	0.523809523809524	0.8438735177865613	0.8954547800694208
1687	A0A5K1K8V8	Q8IIV2	-0.9523809523809524	-0.2114624505928854	0.5958965856318033
1688	K7NTP5	Q8IIV2	-0.3333333333333334	0.03260869565217391	0.18627210962247198
1689	C6KT25	Q8ILT0	-0.2380952380952381	0.14723320158102768	0.20425836808938402
1690	Q8IBY4	Q8IIX0	1.0	0.9752964426877472	0.9976250216358815
1691	Q8IBI3	Q8IJN9	0.7142857142857144	0.824110671936759	0.7196652966262244
1692	Q8IDK7	Q8IJC6	0.6190476190476191	0.8171936758893281	0.9668042115813386
1693	B9ZSJ2	Q8IKM5	0.0	-0.17193675889328064	-0.16233555245713216
1694	C0H5H0	Q8III6	0.04761904761904763	0.5059288537549407	0.37177912713915623
1695	Q8I431	Q8IKR1	0.4047619047619048	0.7608695652173914	0.8610656493487961
1696	Q8IIU8	Q8IM10	1.0	0.9466403162055337	0.9936740773405215
1697	O97313	Q8IAX5	0.9047619047619048	0.9752964426877472	0.9953789843313701
1698	Q8IDZ9	Q8IIA4	0.9047619047619048	0.8794466403162056	0.9811860433594031
1699	O96230	Q8I323	0.7380952380952381	0.7480237154150197	0.9397208716016336
1700	O77381	Q8IBY4	1.0	0.9861660079051384	0.9974506715885326
1701	Q8I0V2	Q8IIV2	0.04761904761904763	0.5464426877470356	0.7671717907753028
1702	Q8I0U8	Q8I2F2	-0.5952380952380953	-0.6205533596837945	-0.3414627572321278
1703	Q8I0V2	Q8ILK3	-0.023809523809523815	0.37055335968379455	0.8812944511533136
1704	Q8I320	Q8IM10	0.8571428571428572	0.8616600790513835	0.9509660700638424
1705	Q8I490	Q8IKC8	0.5000000000000001	0.6679841897233202	0.9067930393544013
1706	Q8IDG2	Q8IK90	0.9761904761904763	0.9713438735177865	0.9983927338649206
1707	Q8II43	Q8IJT1	0.30952380952380953	0.591897233201581	0.6868954374905425
1708	Q8IDR9	Q8IKH8	1.0	0.9209486166007905	0.9859661251459663
1709	O97319	Q8I431	0.7142857142857144	0.8557312252964427	0.919932240319387
1710	Q8IFM9	Q8IIF0	-0.09523809523809526	0.02964426877470356	0.361185908365372
1711	Q8IAX6	Q8IIB4	0.9523809523809524	0.9407114624505929	0.9951323597461487
1712	O96220	Q8IAR3	0.4285714285714286	0.6314229249011858	0.6818351465116739
1713	Q7KQL5	Q8IKF0	-0.4047619047619048	-0.14525691699604742	0.7587634671381147
1714	O96153	Q8IBI3	0.9047619047619048	0.9308300395256918	0.9903379915297437
1715	A0A5K1K963	Q8ILC1	0.9761904761904763	0.9693675889328063	0.9428817196886112
1716	Q8IET7	Q8II61	0.9047619047619048	0.7806324110671937	0.9568999637937199
1717	Q8I323	Q8IDR9	0.19047619047619052	0.49802371541501983	0.8149812344658944
1718	O97247	Q8IFP3	-0.4761904761904762	0.21541501976284588	0.6282670290068827
1719	C6S3I6	Q8I5Q3	0.5952380952380953	0.7450592885375494	0.6350990468935686
1720	Q8I492	Q8IL02	0.7142857142857144	0.38932806324110675	0.8730693730540604
1721	Q8I323	Q8I3I6	0.523809523809524	0.8379446640316206	0.9883170273107351
1722	Q76NN6	Q8IAM2	-0.38095238095238104	0.41600790513833996	0.8865603206483308
1723	C0H5C2	Q8IL58	0.6190476190476191	0.8053359683794467	0.9483337470251381
1724	P27362	Q8IKT2	0.7619047619047621	0.8715415019762847	0.9066857434687318
1725	O97285	Q8IIB4	0.07142857142857144	0.36067193675889325	0.8762930457353632
1726	Q8IIV2	Q8ILZ7	-0.6190476190476191	0.3231225296442688	0.5474509662770825
1727	Q6ZMA8	Q8IC43	0.3333333333333334	0.75	0.8129228327092822
1728	Q8IAX5	Q8IB24	0.7142857142857144	0.7391304347826088	0.966785587033953
1729	Q8IDR9	Q8IJA9	0.11904761904761905	0.4318181818181818	0.8537162423228248
1730	C6KST3	Q76NM3	0.4523809523809524	0.6966403162055337	0.8099319516784709
1731	Q8IM15	Q8IM16	-0.4523809523809524	0.4130434782608696	0.7616646962205826
1732	O77381	Q8IJ34	0.880952380952381	0.8804347826086957	0.9741876726831433
1733	P61076	Q8IJN9	0.7380952380952381	0.8804347826086957	0.7293912636009874
1734	Q8I305	Q8II64	0.2142857142857143	0.5187747035573123	0.876150643624473
1735	C0H4Z6	Q9TY99	-0.5476190476190477	-0.1660079051383399	0.04111835794363489
1736	C6KT34	Q8IJW0	0.9285714285714287	0.9298418972332017	0.9838840710368386
1737	Q8IJW0	Q8IK90	0.880952380952381	0.7490118577075098	0.9738935038763454
1738	O00806	Q8IFP2	0.6904761904761906	0.7875494071146245	0.9224994367803525
1739	Q8IBN4	Q8IL02	-0.30952380952380953	0.16205533596837948	0.12317912996271038
1740	P50250	Q8ILT0	-0.7857142857142858	-0.38142292490118584	0.21055590517263384
1741	C6KT25	Q8I5B6	0.6666666666666669	0.7430830039525691	0.8617302605344778
1742	Q8IBI3	Q8IDG2	0.9761904761904763	0.9535573122529646	0.9954132602012866
1743	C0H5C2	Q8ILL2	0.8095238095238096	0.8903162055335968	0.985536149142455
1744	Q6ZMA7	Q8IBB9	-0.4047619047619048	-0.12154150197628459	-0.24994948650516438
1745	Q8I5H4	Q8IK89	-0.8571428571428572	-0.10968379446640317	0.8451997093499528
1746	C6KT19	Q6ZMA7	-0.5476190476190477	0.5335968379446641	0.8927940805432135
1747	Q8I0P6	Q8IAX5	0.9047619047619048	0.8547430830039526	0.9885698882008458
1748	Q8I0P6	Q8I2X3	-0.7142857142857144	-0.19861660079051385	0.4876435629874966
1749	Q8IIG6	Q8IKT2	0.4523809523809524	0.757905138339921	0.9572731313880831
1750	K7NTP5	Q8IIF0	-0.023809523809523815	0.6126482213438735	0.8921682226624532
1751	Q8I5R7	Q8IIM8	-0.1666666666666667	0.23715415019762848	0.9080026392003369
1752	Q8IDB8	Q8II36	-0.11904761904761905	0.22826086956521738	0.9481912410363382
1753	A0A144A3N9	C0H5H0	0.2142857142857143	0.24011857707509882	0.2516174965785655
1754	O97249	Q8IJ34	0.9047619047619048	0.8774703557312253	0.9613893608253701
1755	O96220	Q8IBI3	0.523809523809524	0.6175889328063241	0.7180991349263541
1756	A0A5K1K7U1	Q8IJM0	0.9761904761904763	0.9822134387351777	0.9980604181921835
1757	O97282	Q8IK90	0.4047619047619048	0.8043478260869565	0.8318642243083443
1758	Q8I323	Q8IEQ1	0.9285714285714287	0.9249011857707511	0.9765741965511581
1759	Q8IE10	Q8IJC6	0.8095238095238096	0.7470355731225298	0.9579280108589865
1760	Q8IC01	Q8ILC1	0.9761904761904763	0.9664031620553359	0.9935443887669628
1761	Q8I2X4	Q8IL58	0.4523809523809524	0.6472332015810277	0.854338714301949
1762	Q8IDR9	Q8IE10	0.9285714285714287	0.5266798418972332	0.9106637099042101
1763	Q8IKM5	Q8IL02	0.9523809523809524	0.9397233201581027	0.9982266588722495
1764	C6KST3	Q8I323	1.0	0.9308300395256918	0.9934825092008728
1765	Q8I485	Q8ILZ1	0.9761904761904763	0.991106719367589	0.9898629733141472
1766	Q8IL02	Q8ILK3	0.9285714285714287	0.758893280632411	0.945954214109344
1767	A0A5K1K8V8	K7NTP5	0.4285714285714286	0.5721343873517787	0.7752454209132295
1768	Q8II61	Q8IM10	0.7619047619047621	0.9624505928853755	0.990282774679672
1769	Q8IDK7	Q8IEK3	-0.5714285714285715	0.04051383399209487	0.7325626451364138
1770	Q8I5H2	Q8ILB6	0.6904761904761906	0.7697628458498025	0.528611171595943
1771	A0A5K1K8H7	Q8IIK8	0.880952380952381	0.66600790513834	0.9459748273954941
1772	Q8I3S3	Q8ILZ7	-0.07142857142857144	0.5800395256916997	0.5811524501505859
1773	Q8IDK7	Q8IKW5	0.523809523809524	0.6778656126482214	0.9704216969981162
1774	O97313	Q8IKR1	0.261904761904762	0.7213438735177865	0.8702944218741212
1775	C0H4A6	Q9TY99	0.7380952380952381	0.8379446640316206	0.6631337647288473
1776	C0H4A6	Q8I320	0.7380952380952381	0.9041501976284586	0.959924686294617
1777	Q76NM3	Q76NN6	0.261904761904762	0.591897233201581	0.8558311817116382
1778	C0H4A6	Q8IIB4	0.9047619047619048	0.950592885375494	0.995402873766668
1779	Q8I1V1	Q8ILI2	-0.11904761904761905	0.274703557312253	0.7033371422729593
1780	C0H5H0	Q8II24	0.023809523809523815	0.532608695652174	0.42735501133111375
1781	Q76NM4	Q8IHR8	-0.19047619047619052	0.3221343873517787	0.8061151474335866
1782	C0H571	Q8II72	-0.4047619047619048	-0.15217391304347824	0.22744466004302913
1783	Q76NN6	Q8IE66	0.2380952380952381	-0.5691699604743083	-0.1434854134268294
1784	C0H4A6	Q8IEK3	-0.3333333333333334	0.19664031620553357	0.7997822081826123
1785	Q8I0V2	Q8I2Q0	0.023809523809523815	0.2766798418972332	0.7270119621857924
1786	Q76NM6	Q8IDB0	0.30952380952380953	0.5760869565217391	0.8857472294008173
1787	Q7KQK6	Q8I5H2	0.7619047619047621	0.46640316205533605	0.8964954751255403
1788	Q8I5C4	Q8IFP3	-0.4761904761904762	0.02964426877470356	0.6168641887626977
1789	Q8IJ76	Q8IKC8	0.07142857142857144	0.4298418972332016	0.6524417198381463
1790	O77312	Q8II36	0.4047619047619048	0.4426877470355731	0.9018660108551336
1791	Q8I0V2	Q8IM15	0.28571428571428575	0.42786561264822137	0.898219786774594
1792	Q8IL80	Q9NLB2	0.7380952380952381	0.5474308300395258	0.926601044709122
1793	Q76NN6	Q8IEP9	-0.28571428571428575	0.2509881422924901	0.9316083102419979
1794	Q76NN6	Q8ILK1	0.0	0.6007905138339922	0.8841253234424923
1795	C6KST5	Q8IFP3	-0.5000000000000001	0.19664031620553357	0.6180606195973468
1796	Q8IAX8	Q8IIB4	0.4523809523809524	0.808300395256917	0.9749717796978824
1797	Q8IIA2	Q8IJV6	0.3571428571428572	0.7391304347826088	0.9780136828956311
1798	O77381	Q8IE10	0.9285714285714287	0.6057312252964426	0.9279599573564417
1799	C0H4C7	C6KST3	0.9047619047619048	0.8379446640316206	0.9645435751891952
1800	A0A5K1K8V8	Q8IDR9	0.9761904761904763	0.9466403162055337	0.9873096311580782
1801	Q7KQL5	Q8IDB0	-0.4523809523809524	0.02075098814229249	0.7776124595148566
1802	A0A5K1K9E5	Q8IAX6	-0.28571428571428575	-0.5247035573122529	-0.2640225131898599
1803	Q8IFP2	Q8IKM5	0.7857142857142858	0.8270750988142292	0.929673555445283
1804	Q8IE10	Q8IM10	0.7619047619047621	0.775691699604743	0.9219581276045491
1805	C0H5H0	Q8I252	-0.28571428571428575	-0.27865612648221344	-0.20735993067609942
1806	C6KT76	Q8II24	0.9047619047619048	0.8715415019762847	0.8046298020495191
1807	O00806	Q8ILK3	0.9523809523809524	0.6926877470355731	0.9516079375091434
1808	Q8IAR3	Q8IK90	0.9761904761904763	0.9733201581027668	0.9946340579828017
1809	Q8IET7	Q8IKH8	0.9761904761904763	0.8171936758893281	0.960159955117781
1810	K7NTP5	Q8IDR9	0.4523809523809524	0.5820158102766798	0.8198128034482841
1811	Q8I476	Q8IFM0	0.8333333333333335	0.7490118577075098	0.5820302864227894
1812	Q8I2X4	Q8ILP3	-0.9047619047619048	0.03162055335968379	0.5163684159312477
1813	K7NTP5	Q8I3I6	0.0	0.1660079051383399	0.5021113404442779
1814	Q8I0V2	Q8IDB0	-0.2380952380952381	0.14525691699604742	0.8728439351355073
1815	Q8I3R0	Q8ILK3	0.9047619047619048	0.9021739130434783	0.9784625450611073
1816	Q8IFM0	Q8IKY4	0.6666666666666669	-0.004940711462450594	-0.004709451660736039
1817	Q6ZMA7	Q8IM45	-0.4047619047619048	0.5	0.5831347642257528
1818	Q7KQL5	Q8I623	0.9761904761904763	0.8942687747035574	0.9539333471796538
1819	Q8I0U7	Q8IKC9	0.9761904761904763	0.9752964426877472	0.9950104361734651
1820	Q7K6A9	Q8IDG3	0.9523809523809524	0.8992094861660079	0.9846714494927151
1821	Q8I323	Q8I5C4	0.4285714285714286	0.7075098814229249	0.7766769006065741
1822	Q8I0V2	Q8IBN4	-0.8333333333333335	0.1600790513833992	0.18691607654578885
1823	Q8IJN9	Q8IKW5	0.5000000000000001	0.5533596837944664	0.949218278133333
1824	Q8I261	Q8I323	1.0	0.9397233201581027	0.9928563722329709
1825	Q6LFH8	Q8IE10	0.6428571428571429	0.8527667984189724	0.9054276789049078
1826	C0H5H0	C6KST5	-0.04761904761904763	0.42786561264822137	0.5531140078243659
1827	A0A5K1K7U1	Q8IJA0	0.9523809523809524	0.9634387351778656	0.9973569416173247
1828	Q8I0V2	Q8IDR9	-0.2380952380952381	0.20454545454545459	0.8461644408091026
1829	Q8IBY4	Q8IIU8	0.9047619047619048	0.884387351778656	0.9918020310450073
1830	Q8I2X4	Q8IDG3	0.880952380952381	0.7964426877470356	0.9513158890292559
1831	O77323	Q8IKC9	0.38095238095238104	0.6432806324110673	0.5943430236420526
1832	Q8IAX5	Q8ILL2	0.8571428571428572	0.9278656126482213	0.9897862120986973
1833	O97313	Q8IIA2	0.9047619047619048	0.7964426877470356	0.9829229328145268
1834	Q8IJX3	Q8ILL2	0.4047619047619048	0.7648221343873517	0.9621924889655573
1835	Q8IKS0	Q8IM24	0.6467181814331598	0.8488142292490118	0.8962987872976547
1836	O77381	Q8I3T8	0.9761904761904763	0.8646245059288538	0.9923437743808171
1837	C0H5H0	O96230	0.4285714285714286	0.6353754940711461	0.8620028325591896
1838	Q8I0V4	Q8I320	0.4047619047619048	0.6126482213438735	0.8434818057911418
1839	C0H5C2	C6KTA4	0.38095238095238104	0.8231225296442688	0.9572947281581636
1840	C0H4A6	Q8I3R0	1.0	0.9496047430830039	0.9946220690453291
1841	P62203	Q8IKV9	0.3333333333333334	0.43577075098814233	0.9086050482905482
1842	C0H5I7	O77323	0.9047619047619048	0.8547430830039526	0.9924101912335275
1843	Q8IJV6	Q8IM10	0.7619047619047621	0.8191699604743082	0.9437523205203218
1844	Q8IAM2	Q8ILX1	0.6666666666666669	0.7618577075098815	0.8458785727909277
1845	C0H5I7	O97247	0.9047619047619048	0.7964426877470356	0.9646886775765415
1846	C0H4C7	Q8ILS7	0.9761904761904763	0.91600790513834	0.9077399163651573
1847	Q8I3T8	Q8IDR9	0.9761904761904763	0.7361660079051384	0.9718514555370967
1848	Q8IKF0	Q8IKP1	-0.1666666666666667	0.758893280632411	0.8893614654967563
1849	C6KTB3	Q8I323	0.07142857142857144	0.6778656126482214	0.9693622211744819
1850	Q8IIJ6	Q8ILC1	-0.023809523809523815	0.26877470355731226	0.5288544273064817
1851	Q76NM6	Q8IKX4	-0.09523809523809526	0.6936758893280633	0.9896586627888582
1852	Q8IKM5	Q8ILL3	0.9761904761904763	0.9456521739130436	0.9959756451521302
1853	Q8I323	Q8I3N3	0.8333333333333335	0.9614624505928853	0.9491145277669726
1854	C6KST3	Q8IDG2	1.0	0.9565217391304348	0.9969980591931488
1855	A0A5K1K8E0	Q8I6U6	0.07142857142857144	0.5079051383399209	0.24853746905682736
1856	Q8I3A4	Q8IBZ4	0.7619047619047621	0.8537549407114625	0.9825377400735165
1857	O77396	Q8IKC9	1.0	0.9930830039525691	0.9955653868381988
1858	C0H5H0	Q8ILP3	-0.5000000000000001	0.11660079051383401	0.44134465218552554
1859	A0A5K1K8V8	Q8IIU8	0.9523809523809524	0.7776679841897233	0.9774855087769607
1860	A0A5K1K7U1	C0H5H0	0.4523809523809524	0.7134387351778656	0.9645101635942148
1861	Q8I0V2	Q8II61	-0.30952380952380953	0.19071146245059292	0.8871317551773497
1862	K7NTP5	Q8IIU8	0.3333333333333334	0.7262845849802372	0.833781217857922
1863	Q8IDB0	Q8IFP2	0.8571428571428572	0.8359683794466403	0.9387253249428726
1864	Q7KQL8	Q8IL80	0.3333333333333334	0.316205533596838	0.79224880101416
1865	O96220	Q8II82	0.7857142857142858	0.7835968379446642	0.8253915358698153
1866	A0A5K1K7U1	Q8I6T3	0.9761904761904763	0.9071146245059288	0.9914620605854461
1867	C0H5H0	Q8IKH3	0.4523809523809524	0.6887351778656127	0.952180608818885
1868	Q8IIJ6	Q8IJM0	0.6666666666666669	0.8211462450592886	0.9854954843594805
1869	C6KT18	Q8IIB4	-0.7142857142857144	-0.22924901185770752	0.6152191306152638
1870	C0H5H0	Q8IDG3	0.4285714285714286	0.7529644268774704	0.9308405597030973
1871	Q8IFP2	Q8II61	0.880952380952381	0.775691699604743	0.9274683256234684
1872	Q8I0V2	Q8IEQ1	0.8095238095238096	0.766798418972332	0.8839636358480563
1873	Q8IBV7	Q8IJM9	0.7142857142857144	0.66699604743083	0.7617048565425101
1874	Q8IAX8	Q8IJX8	0.30952380952380953	0.849802371541502	0.994134552871848
1875	Q6ZLZ9	Q8II61	-0.523809523809524	0.058300395256917006	0.7967926846545663
1876	Q7KQL9	Q8II24	0.11904761904761905	0.46047430830039526	0.8584407332033331
1877	Q8IDE7	Q8ILC1	0.8333333333333335	0.8942687747035574	0.9317421262211953
1878	Q8IE10	Q8IJ60	-0.04761904761904763	0.5207509881422925	0.8916388368116683
1879	Q8IEQ1	Q8IM10	0.2380952380952381	0.4407114624505929	0.7123070241707388
1880	Q8IIA2	Q8IL02	0.8333333333333335	0.9515810276679842	0.9815408304883351
1881	Q8I0P6	Q8IIA2	0.9047619047619048	0.9752964426877472	0.985401904388588
1882	C6KT34	Q7K6A9	0.9761904761904763	0.991106719367589	0.9942256583013445
1883	Q8I0X1	Q8IKT2	0.261904761904762	0.1847826086956522	0.8420557729142084
1884	C6KT18	Q8IAX6	-0.8571428571428572	-0.29545454545454547	0.6092392963148832
1885	Q8I2X4	Q8IC01	0.2142857142857143	0.6264822134387352	0.6252903373335286
1886	Q8I1V1	Q8IAR6	0.8571428571428572	0.7806324110671937	0.9855707306286036
1887	Q8I5H2	Q8I5Y9	0.8333333333333335	0.8814229249011858	0.6995361056272477
1888	Q8IFP2	Q8IIU8	0.6666666666666669	0.766798418972332	0.9330416186541681
1889	Q8I0P6	Q8ILK3	0.8571428571428572	0.6630434782608696	0.9396321043905309
1890	Q8IAX8	Q8IIM8	-0.261904761904762	0.5395256916996047	0.9654067254347996
1891	Q8I261	Q8IK90	0.9761904761904763	0.9594861660079053	0.9899331627425935
1892	C6KST3	Q8I261	1.0	0.9515810276679842	0.9882940661752935
1893	Q6ZMA7	Q8IC43	0.523809523809524	0.516798418972332	0.7657548740907384
1894	Q8I2F4	Q8IFM0	0.5714285714285715	0.43774703557312256	0.21092932697793845
1895	C6KTA3	P61076	-0.09523809523809526	0.43280632411067194	0.9465194540297005
1896	Q8I3T8	Q8IIU8	0.880952380952381	0.9683794466403162	0.9951413564191818
1897	O00806	Q8IKM5	0.9761904761904763	0.983201581027668	0.9936642062581059
1898	O77323	Q8II61	0.7142857142857144	0.8389328063241107	0.9475208873478664
1899	Q8I261	Q8IDG2	1.0	0.991106719367589	0.9911597234487877
1900	C0H5I7	Q8II43	0.9523809523809524	0.950592885375494	0.9968214417299265
